,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1996-04-01,54.91488182538503,55.065936964821574,35.68888284274811,35.70430918291359,9.696521952702184,9.803072621991852,116.03726597805313,116.32268259142629,60.0104867848789,60.30969037684989,21.158577142001867,21.146084234442817
1996-07-01,55.25007646357818,55.44824697303958,35.83841870405783,35.962091848613,10.017693151552166,9.950861959581223,116.66797156615169,116.73669199278358,60.36337178860701,60.68739683698905,21.16936671261265,21.19741091112834
1996-10-01,55.65523827335417,55.83690982551347,36.06750116750138,36.225969080717164,9.973263970037808,10.099489175309794,117.65267982323134,117.12912877249315,60.77340807685814,61.085076973311374,21.15823220545441,21.250843011663214
1997-01-01,55.75498944843365,56.23034277359775,36.22327023501891,36.49567498258585,10.150080202549692,10.247797441339468,118.09245877694448,117.49395903508477,61.05883264251035,61.50198890083566,21.11016519756337,21.30657780181501
1997-04-01,56.558604713569245,56.626802026158735,36.32510675303176,36.77083461412992,10.55785407851466,10.394482076744064,118.40218040499897,117.82542227329614,61.53016014604727,61.9371814361911,21.320546921686113,21.364756841480972
1997-07-01,57.11670096899874,57.02419110396355,36.78527179829455,37.05088765660762,10.715788071228763,10.538105778724624,118.77872534800362,118.11809682440624,62.059609174864185,62.389401433446736,21.422201402836063,21.425399839263736
1997-10-01,57.44648498244313,57.42031106967966,37.1158953444766,37.33497135483464,10.777254481674541,10.677265477859155,119.00064670992148,118.36690656765863,62.59930740121602,62.85710494822303,21.454645432324906,21.488499539233448
1998-01-01,57.89057334608758,57.81296122771612,37.355497185923994,37.62202637296619,11.18001936667833,10.810611679709348,119.47599609886966,118.56719400611452,63.16995078397175,63.33849465188899,21.496166063093128,21.5540472017688
1998-04-01,58.281074696587694,58.19989964356436,37.89739373849419,37.91082043428644,11.018371171814861,10.936811167704134,119.80017359847636,118.71472451616192,63.80640058923356,63.83155504608465,21.52742077976509,21.622013262236344
1998-07-01,58.84512653302089,58.578877889284726,38.237286897807216,38.199913046929844,11.236151288361416,11.054725933264391,119.60741323937891,118.80587764747254,64.36005885219885,64.33410008813898,21.69283241156726,21.692331881794267
1998-10-01,59.617246116091,58.94764715690669,38.668742899834115,38.48781123581393,11.526807487736468,11.163250853006495,120.71946090667652,118.83777563376194,64.93772652826318,64.84385729025355,21.777447292969413,21.764877228860783
1999-01-01,59.954821513376665,59.30407968992395,38.851647021860025,38.77300168931279,11.797488253280603,11.26138643015523,120.07882900171023,118.80812301892276,65.51670489631125,65.35849661048191,21.90846673600359,21.8395225335204
1999-04-01,60.25465308512794,59.6464298814492,39.38442938025842,39.0540430089546,11.693549802441042,11.348363728155803,120.42025813325125,118.71588556316603,66.21460250900896,65.87567180911269,21.89607811710752,21.916147548364997
1999-07-01,60.86371622437047,59.973336112808354,39.78584896554422,39.329505644532354,11.904716372992764,11.423763386103724,120.83560574563424,118.56091846751319,66.8450609338728,66.39306171643746,21.994889155169712,21.99467395164418
1999-10-01,61.71548993242815,60.28380652372499,40.27078392695831,39.59813373082213,12.176152707832312,11.487412323383378,120.9784084598545,118.34423190871026,67.50547998571766,66.90848714689744,22.20903468562739,22.075009896459516
2000-01-01,61.08275488686526,60.57740548535333,40.3861341286302,39.858931725675326,11.91170440805699,11.539472688623029,119.94765221001337,118.06832999607984,67.46698255953322,67.41998911833184,22.108348506307546,22.157062522839432
2000-04-01,62.00859564445932,60.85460092940441,40.587095224738206,40.11130884146441,12.560558807358197,11.580570402776333,119.79179596244632,117.73740764128249,68.09842708591677,67.92592967447952,22.389303993669905,22.24082188162372
2000-07-01,61.89376715421894,61.11620507197016,40.87558286657786,40.355000361311475,12.354787182041287,11.611605701567054,119.47831258493315,117.35685614853328,68.86368164901779,68.42465708252911,22.298554275005728,22.326247295866704
2000-10-01,62.09229492828872,61.363781057906685,41.11378613542451,40.59004418613088,12.296059121203516,11.634108427360307,118.63656045205163,116.93333430384254,69.56318240447122,68.91458766321333,22.39376552093084,22.41339078958784
2001-01-01,61.75900280419447,61.59941787534813,41.20197486704424,40.816815733477384,11.62503264622852,11.650093978016509,118.30184440246218,116.47476774231848,70.25763231857266,69.39437888509414,22.237058394131175,22.50228786139145
2001-04-01,61.936514189361,61.82570315645453,41.122240630350824,41.036036509912186,11.530934035368539,11.662006038041167,116.6552968201726,115.99004953479455,70.73054709728466,69.863070614757,22.45229178338666,22.59296232242797
2001-07-01,61.48269795549859,62.045370045272726,40.991128551624065,41.24869330492257,11.28491268720279,11.672289192352622,115.03045917966257,115.48907669600204,71.14734910663638,70.32023209885446,22.44570671993344,22.685270373978465
2001-10-01,61.45376956440221,62.26126446019241,41.359990308696524,41.45585388120207,10.665284277072887,11.683316034045928,113.33301725411364,114.98200170605995,71.48776622191183,70.76597957023614,22.615177727361676,22.778977020001637
2002-01-01,61.83275917699783,62.47591828211666,41.32101836217306,41.658449020060935,10.961674807221081,11.697221706636745,112.04873495477435,114.4785200949801,71.70820848469982,71.20096472857736,22.899145355256778,22.873691622686703
2002-04-01,62.05322886074518,62.69138756978935,41.59653140739855,41.85737057181764,11.012954256571012,11.715485401796602,112.07747548533153,113.98712992364196,71.9997046872526,71.6263206793185,22.94436211510321,22.968913400558424
2002-07-01,62.138678828798675,62.90935006299383,41.78141397988035,42.05331615937985,10.928470719049349,11.739122921503016,111.3639982882678,113.51466274190405,72.25325069023746,72.04353671384288,23.04316203976623,23.06414919891099
2002-10-01,62.04269410329284,63.13110319327947,41.84806171028806,42.246833219072755,10.885630618027946,11.768709795140753,111.131977588514,113.06664757896519,72.47388172205171,72.45437981696718,23.01420686613164,23.158882185497024
2003-01-01,61.94315423032438,63.35747477115245,41.84990647245913,42.4383085510445,10.857262549978348,11.804307611907918,109.74269237837132,112.64718919251213,72.38269139556864,72.86079522571227,23.176149838577967,23.25257390135358
2003-04-01,62.28804225003944,63.588613666475425,42.079718170681765,42.62788432143348,10.859844425169223,11.845409875267977,109.13979544519954,112.25913569952584,72.58688237253996,73.26478791897188,23.365741502265777,23.344586020922012
2003-07-01,63.13437532222803,63.82377076116073,42.58638273539474,42.81533248247464,11.157795328733023,11.89088900951625,108.9390285215227,111.90348915727904,72.76100345121955,73.6681064934813,23.691706901733898,23.434222466302714
2003-10-01,63.63986402172431,64.06135866765833,42.67153519052592,43.00007400330346,11.524613217722015,11.938956933188129,109.07038547906016,111.57929694623732,72.99611039678294,74.07210887673344,23.835768851720303,23.52079077516539
2004-01-01,63.95667882380047,64.29932985326025,43.07220045658498,43.18137622944569,11.557387477792057,11.987321971250532,109.49683137003956,111.28377352712147,73.5403371485889,74.47760655759544,23.831709926753756,23.603750985226785
2004-04-01,64.26545989692582,64.53533998136803,43.16391673960814,43.358287765484704,12.008228220990217,12.033389909202715,109.29267872033215,111.01260563941048,73.89694875429872,74.88474405011965,23.93527501385157,23.682754467674343
2004-07-01,64.66822144474908,64.76679426500476,43.43863524466857,43.52977478680548,12.18518931161468,12.074252039338672,109.60244827828424,110.76041731501591,74.32458988431516,75.29307300693971,23.992507729785768,23.75759308031395
2004-10-01,65.10121928846235,64.99089169245441,43.80254095228671,43.69466722118734,12.425488864928848,12.106949802296944,109.83763000316232,110.52081315203763,74.77179355502679,75.70150697869761,24.068937469133303,23.82821667179949
2005-01-01,65.64049041070025,65.20473329670186,43.839524490915785,43.85172362450877,12.787588221700341,12.128575964919127,109.766783948176,110.28673375612644,75.30357545104471,76.10832023326218,24.2183483785228,23.894724162904375
2005-04-01,65.75763285195262,65.4054565766327,44.16821123357819,43.999757541378294,12.614003915671598,12.136425905951219,110.11960315225492,110.05075446774862,75.90257739766459,76.51115964043443,24.14396809720971,23.957368693453077
2005-07-01,66.12423046495819,65.59044516876475,44.52198074220146,44.1375652082743,12.734312562278015,12.128230743350185,109.9967176581579,109.80519004358605,76.40039658203695,76.90711294561153,24.240670019577866,24.016610321631116
2005-10-01,66.3155888796205,65.75728556303484,44.49229347965382,44.264041367993165,13.157666948973574,12.102077676845294,110.3556883364727,109.54246861943402,76.90310830652443,77.29282525835472,24.20376748805961,24.073032283560053
2006-01-01,67.02984517768641,65.90388888518994,44.7918257260033,44.378318019470264,13.35153978425092,12.056512413935028,111.16383334121764,109.2552167672013,77.56471790261108,77.66455969817083,24.275810069264043,24.127364706428022
2006-04-01,66.99009791129836,66.02851537571517,44.87301234192296,44.47967190817693,13.199681271603463,11.990819576054177,111.09633037242862,108.93665709973156,78.21791101926529,78.01827109156436,24.199862537291708,24.180427026236078
2006-07-01,66.87888066936004,66.13013430554147,45.010559084334474,44.56764333930176,13.066766319302932,11.9051610332253,111.33980747452866,108.58129238908937,78.78916130065399,78.34979282188193,24.063965759670676,24.23313921577092
2006-10-01,67.23452666400422,66.20833109345287,45.05915623575157,44.64202720573655,12.81447135032906,11.800510978543347,111.37263108526561,108.18506201247409,79.30963079082183,78.65503470754605,24.13162346892894,24.28644160186322
2007-01-01,67.11711912535937,66.26318064453054,45.10871559313254,44.70290620925758,12.585349369109538,11.678596505617405,110.93852062729191,107.74570253050072,79.67614028032179,78.93014761551564,24.111772692901724,24.341176246647567
2007-04-01,67.31418834580501,66.2954204822422,45.140554782709856,44.75063634742072,12.633223172311721,11.541767971643447,111.07800577478342,107.26299094969903,80.07776466927616,79.17167536314979,24.120341982429945,24.39809542136229
2007-07-01,67.46811291930425,66.30634401552908,45.27487282418839,44.7858401740539,12.467645159051616,11.392884890577436,110.34740954204032,106.73871772315024,80.4485789371674,79.37663056724736,24.240189675167127,24.457814061351524
2007-10-01,67.66639749158041,66.2978988733229,45.526127958936456,44.809396193267325,12.179443733672105,11.235363568925605,109.74593766158705,106.17701827394463,80.76652249583483,79.54261226975804,24.36429512807439,24.520778334246078
2008-01-01,67.31510032248556,66.2727693097277,45.64353677059717,44.82249863210081,11.779082016767315,11.073105496959144,109.45710413224757,105.584189852641,81.30047262661975,79.66792518879814,24.223429399935448,24.58730262398502
2008-04-01,67.48779306515672,66.23449535962634,45.823450859306604,44.826795631697436,11.58068718828097,10.910367171212217,108.56928893193518,104.968601992625,81.46094829346073,79.75168695970464,24.397630198459616,24.65760725923309
2008-07-01,66.92190963237299,66.18726387621145,45.4754875563891,44.82445039473647,11.269633835003143,10.751583407974413,106.99587514814787,104.34080865648825,81.53322163702737,79.79408823616332,24.416134929719426,24.731685978285682
2008-10-01,65.27453897070464,66.13602968595234,44.103216461498334,44.81824533359785,10.347034079886557,10.60132918015679,104.08657120146007,103.71331393316325,81.52122077818515,79.79644261771335,24.2469320637034,24.809369455224292
2009-01-01,64.51752403125877,66.08618993940846,43.72774590662621,44.811366821083595,9.030846179810633,10.464235628834409,101.34213115881015,103.09994591007634,81.49738373642488,79.76120039205996,24.38811097131646,24.890287702533946
2009-04-01,64.27466907721444,66.04258462753977,43.70801990699643,44.806549246025156,8.345763177748719,10.344556567233951,98.84539617112534,102.51443823789786,80.98721356875836,79.69192813087601,24.747804374806478,24.973708941517547
2009-07-01,64.33561661590936,66.00905106481767,44.14791614749293,44.8058405140158,8.215400180412278,10.24545659134989,97.47552746215517,101.96912667525555,80.29429800577945,79.59329809910449,25.07228754425223,25.058572922815543
2009-10-01,64.86489930564217,65.98830330401584,44.15264169753483,44.810594043682876,8.862861414485257,10.168700129474038,97.2259370125424,101.4738007627025,79.58903786671061,79.47079675141853,25.399022042831188,25.143662333647608
2010-01-01,65.04399193343652,65.98199949253615,44.36231903648718,44.82175113609278,9.005296908438762,10.114721318980013,97.08966024436722,101.03526509221957,79.19964767516215,79.33033723405585,25.536177428145585,25.227751918870183
2010-04-01,65.5025804429076,65.99109772894687,44.46285177454259,44.839841983221625,9.42990038942647,10.083217345285911,97.73315754641256,100.65759090849564,78.77487265607486,79.17788040770634,25.654274141694508,25.30976000253985
2010-07-01,65.82009249164156,66.0159762255508,44.61040682389875,44.86511177983636,9.761745224267074,10.073302912629071,98.03800504854888,100.34238369184841,78.44170725381947,79.01926819551177,25.764688602414363,25.388784244251465
2010-10-01,65.9821748310327,66.05671813652076,44.810345784272336,44.89757270784636,9.690877297848735,10.083814943493067,98.2040792350114,100.08948942624338,78.19986609025949,78.86004742773234,25.827632892025637,25.46412739282065
2011-01-01,65.78452414814704,66.11329539238413,45.12508491872124,44.93708050676571,9.493640806300762,10.113516105145674,98.30177399311026,99.8974147900668,78.10162263294774,78.70536006460192,25.74495350544317,25.535320281074178
2011-04-01,66.12609766869572,66.18564443690134,45.284580242432995,44.98343904855167,9.803373121699371,10.161016052860722,98.93515709073273,99.76360075979318,77.85174812125427,78.55989542610834,25.799739402464507,25.602117590066406
2011-07-01,65.95535366072245,66.27350610195501,45.284957625479166,45.03657203680582,9.82588555541982,10.224590737883249,99.08448172547686,99.68460158072928,77.65846246827132,78.42793286531204,25.730284335600285,25.664405159277226
2011-10-01,66.56383790347743,66.37659328477203,45.347658025173494,45.09659386302061,10.551868815855473,10.302319098078888,99.62441294348908,99.65655631651627,77.47603863884248,78.31328509303016,25.897407055948886,25.722194034434626
2012-01-01,66.53070575170942,66.49442738276088,45.36134533318871,45.16377778574532,10.663970060843111,10.392019954726017,99.59612996578156,99.675314166306,77.01969245309309,78.21927002671907,25.942879678011202,25.77553934311917
2012-04-01,66.67020011545743,66.6266532789046,45.258645717287344,45.23855883478931,10.883939246821383,10.491630733582374,99.51969638840472,99.73677110840835,77.07874223913936,78.14867893623277,26.003274436707343,25.824608828896896
2012-07-01,66.59709368918865,66.7729447138186,45.11963419547975,45.32150204924137,10.831580562200832,10.599203300931356,99.73247180513906,99.83682193648032,77.17096836027879,78.10355773640174,25.927872994978227,25.869678547470542
2012-10-01,66.50795244940703,66.93300823812316,45.23225472050501,45.41319316526756,10.726095927579227,10.712966938693134,100.0,99.9712567435522,77.2445086755515,78.08529826504969,25.83950486379299,25.911140259255408
2013-01-01,66.91613764474418,67.10644479711405,45.324707030592364,45.51410016774966,11.058340370609857,10.83122619827188,100.14968743112472,100.13581558734458,77.2724560036811,78.09473146050992,25.969539674021984,25.949426441015323
2013-04-01,66.85267940672185,67.29259047527756,45.16168906138636,45.6245863323766,11.151307963094041,10.95221952374937,100.29528961882974,100.3262576993269,77.4222675473061,78.13218888280042,25.902857955215538,25.984928548450842
2013-07-01,67.2125684912829,67.49066060063848,45.20110242589111,45.74490456945553,11.488797932763449,11.074248770088051,100.56740602133776,100.53834020658348,77.57070716636785,78.197515323816,25.979054621680085,26.018053842426795
2013-10-01,67.58362476508486,67.69958921598818,45.397423609328605,45.87502361782891,11.514585917417786,11.195664824135891,100.68141802916408,100.76777982704773,77.79693817640772,78.29013825576683,26.076651260408752,26.0491609494621
2014-01-01,67.24997606029254,67.91812629608134,45.50639424213863,46.014573406892254,11.39884706697234,11.315006584943891,100.99509290133588,101.01028197370506,78.04815913207847,78.4091167521506,25.866299348403412,26.078586335040622
2014-04-01,68.01186353439833,68.1449359420199,45.86768519967437,46.162882434116916,11.822745793672706,11.43095461371087,101.4629776101113,101.26146183401933,78.25691225632275,78.55322065079184,26.056498831936462,26.106685600975855
2014-07-01,68.67389114451123,68.37824416151442,46.1736770389909,46.31895328890838,12.042460679523707,11.542195241419291,101.84199862340925,101.51688382726307,78.54300176981077,78.72100790190908,26.21294484431913,26.13368264462187
2014-10-01,68.89132855694616,68.61617009823465,46.48565464617305,46.48159193316465,12.116643444559378,11.647619272549814,102.76218317468559,101.77219466525312,78.87388562586081,78.91085899617282,26.10420931091197,26.159771006458733
2015-01-01,69.25072408774456,68.85699285770528,46.53952101158675,46.64949814315091,12.482201955360514,11.746402408035873,102.53971172177587,102.02320114188068,79.07048249640191,79.12104501666627,26.25449673832491,26.185194684112794
2015-04-01,69.5629292421703,69.0991402516399,46.78175497762823,46.821356712951136,12.38994379684446,11.838001256923691,102.78573684723014,102.26628792565927,79.5100438262848,79.34981047883296,26.280769932302974,26.210163869054366
2015-07-01,69.63811725782199,69.34126496799739,47.02395194082322,46.995764279340364,12.341796014631049,11.922326708252623,102.61262747160043,102.49813055893405,79.88762240542307,79.5953600246248,26.294380741600815,26.23493293265976
2015-10-01,69.57192984991883,69.582291688776,47.11364001692709,47.17127171703907,12.13650449095978,11.99964744259027,103.01186027305562,102.71570339607975,80.23934563242358,79.8559863805188,26.162909778783533,26.259801375831834
2016-01-01,69.73324850121853,69.82131671573691,47.38818983537936,47.34642589768255,11.953246297326693,12.070516988267144,103.07005011394953,102.91603286396389,80.46559199502443,80.13015085077255,26.188129620284695,26.285107022374607
2016-04-01,69.7851378050559,70.05741780637779,47.533572817388844,47.51971578536323,11.81233517147302,12.13560240224593,103.13650472495442,103.09631627925256,80.71561899943273,80.41653989185124,26.168208776275044,26.3111282231546
2016-07-01,69.9784462800232,70.28960548061403,47.74385767129197,47.68963484555,11.775038625954558,12.195522286927183,103.16423888729776,103.25383931407629,80.89834792468102,80.71403611769064,26.21535398760531,26.33808362621916
2016-10-01,70.23088121122095,70.51670657055489,47.894879585356605,47.854664692450896,12.038491075963803,12.25070981720286,103.12907310492739,103.38591090464206,81.06471663027298,81.0216967506645,26.296836994156582,26.366103096692946
2017-01-01,70.70764858850255,70.73733816138562,48.34486914461845,48.01330189223541,12.004988212018382,12.301343556890272,103.5908858449886,103.48978823678739,81.60062627973454,81.3386829767921,26.337766454626106,26.395240106793892
2017-04-01,70.86398115985412,70.94992220816503,48.41930609451288,48.16405136466908,12.115617436725437,12.347476506174468,103.93797755676293,103.5625785758932,81.85071130579936,81.66417173082088,26.310475200209968,26.425505042033652
2017-07-01,71.2168952775754,71.15284629264795,48.54063170396588,48.305611384411506,12.266261233829265,12.388979518724723,104.03195556476466,103.60147092408394,82.10017759981088,81.99749283148851,26.397845479656915,26.456872418589107
2017-10-01,71.73292341598304,71.34442998703952,48.91590024261497,48.436830710723775,12.398996579996973,12.425580347408179,104.6397662696097,103.60391601636792,82.37963135908893,82.33808348061471,26.457144274052432,26.48924452961522
2018-01-01,72.12098007472088,71.52302090976517,49.00962957773674,48.55670003372869,12.666158019730238,12.456932240683804,104.74694660267103,103.56766951556565,82.5509005211984,82.68543683974747,26.563259676061673,26.522486269612926
2018-04-01,72.45658670693417,71.68720099745475,49.143912973461475,48.664507840948325,12.6242424863649,12.482675096322161,105.00785560205752,103.49117542735306,82.93715109556265,83.03906412022332,26.600254610483926,26.556441807278528
2018-07-01,72.66483956238693,71.83592211437089,49.346275008996,48.759828708074835,12.862573510157183,12.502583625819149,105.21917882824275,103.37365968257198,83.27082233236302,83.39838353753191,26.60445735676565,26.59098009460735
2018-10-01,72.72413472145487,71.96861806764163,49.35750424336658,48.84254321086378,12.9515116833819,12.516527554581392,105.13357513513827,103.215338765121,83.64445554847589,83.76273902774639,26.598546247080627,26.625996865865822
2019-01-01,73.34054192738526,72.08524661966554,49.587369403567,48.91290685649652,13.104191366678803,12.524606795644056,105.2819901775513,103.01761639461654,84.33732618507183,84.13138251182193,26.722143641643633,26.661395768830026
2019-04-01,73.47723888648092,72.18624777712617,49.940421356098646,48.97150753623591,12.882387658388252,12.527197399825448,104.89415312262813,102.78311593383208,84.78842439048088,84.50347793337956,26.78619171744023,26.69706273829994
2019-07-01,73.783132201895,72.27285466687987,50.16530926144947,49.019364582201845,12.878613731229963,12.525037420208465,105.34429520387928,102.51587311956361,85.1386313998899,84.87830390164697,26.78427319237653,26.732921128703445
2019-10-01,74.04948253826375,72.3471173095865,50.25475069967185,49.05810974547914,12.709561354945667,12.519089170001841,105.42876748408044,102.22121698192937,85.47132989100645,85.25530535672375,26.830311046293858,26.768949645937138
2020-01-01,73.2229874927304,72.41203744705436,49.39729926401431,49.090094773946404,12.48348968289154,12.510534899488013,103.94197242387517,101.90617648751126,86.07130303874584,85.63408107385722,26.71143174383759,26.805159032044244
2020-04-01,66.53537588260544,72.47168570823189,44.64302678997114,49.11842099029614,10.664014390102794,12.500673843504782,90.21055731332785,101.57967352957051,86.32845178668259,86.01435858726217,26.585554243694613,26.841598498374534
2020-07-01,71.37190425280227,72.53065303463937,48.5523361379493,49.14639000431563,12.434135686872366,12.490785073755989,97.42124814259687,101.25177610186272,86.09373186829357,86.39613547500235,27.15355050903393,26.87825868293591
